NO. ,FECHA ,YEAR,MONTH,TEMP,SEASON,ADUANA,NOMADUANA,TIPOOPERACION,NOMTIPOOPERACION,PUERTOEMB,GLOSAPUERTOEMB,REGIONORIGEN,GLOSAREGION,TIPOCARGA,NOMTIPOCARGA,VIATRANSP,NOMVIATRANSP,PUERTODESEMB,GLOSAPUERTOEMB,PAISDESTINO,GLOSAPAISDESTINO,PAIS,NOMBRECIATRANSP,PAISCIATRANSP,MONEDA,GLOSAMONEDA,MODALIDADVENTA,GLOSAMODALIDADVENTA,CLAUSULAVENTA,GLOSACLAUSULAVENTA,FORMAPAGO,CLAUFORMAPAGO,VALORCLAUSULAVENTA,COMISIONEXTERIOR,OTROSGASTOS,VALORLIQUIDORETORNO,TOTALITEM,TOTALBULTOS,PESOBRUTOTOTAL,TOTALVALORFOB,VALORFLETE,VALORSEGURO,VALORCIF,NUMEROITEM,NOMBRE,CODIGOARANCEL,GLOSAARANCEL,UNIDADMEDIDA,CANTIDADMERCANCIA,FOBUNITARIO,FOBUS,PESOBRUTOITEM
201,12/16/2011,2011,12,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,11,Sin clasificar,1,COB1,22540,0,2683.75,19856.25,1,28,565,19856.25,2683.75,0,0,1,sin-codigo      langostas de juan fernandez~ v &s-f~ jasus frontalis calibre6 00grs.up~ vivas,3062120,Langosta viva,6,460,43.165761,19856.25,565
202,12/16/2011,2011,12,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,541,Otros Puertos de Italia No Especificados,504,Italia,Italy,Aerolineas Argentinas,224,142,Euro,1,Firme,2,CFR,1,COB1,46793.76,0,3956.9,42836.86,1,100,1080,42836.86,3956.9,0,0,1,sin-codigo      ~ langostas vivas~ comer.prod.del mar-f~ jasus frontalis~ destinadas al consumo humano,3062120,Langosta viva,6,900,47.596511,42836.86,1080
203,12/22/2011,2011,12,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,551,Otros Puertos de Francia No Especificados,505,Francia,France,Air France,505,142,Euro,3,Cons-Libre,2,CFR,1,COB1,62868.95,0,7596.08,55272.87,1,85,1476,55272.87,7596.08,0,0,1,sin-codigo      ~ langostas vivas~ dt france-f~ jasus frontalis~ en cajas de plumavit,3062120,Langosta viva,6,1241,44.538977,55272.87,1476
204,12/26/2011,2011,12,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,551,Otros Puertos de Francia No Especificados,505,Francia,France,Air France,505,142,Euro,1,Firme,2,CFR,1,COB1,33980.07,0,3916.4,30063.67,1,45,760,30063.67,3916.4,0,0,1,sin-codigo      ~ langostas vivas~ new fish leader-f~ jasus frontalis~en cajas de plumavit,3062120,Langosta viva,6,657,45.759011,30063.67,760
205,12/27/2011,2011,12,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,F,Frigorizado,4,Aéreo,541,Otros Puertos de Italia No Especificados,504,Italia,Italy,Aerolineas Argentinas,224,142,Euro,1,Firme,2,CFR,1,COB1,29996,0,2492.9,27503.1,1,55,600,27503.1,2492.9,0,0,1,langostas       ~ langostas vivas~ comer.prod.del mar-f~ jasus frontalis~ destinadas al consumo humano,3062120,Langosta viva,6,500,55.0062,27503.1,600
206,12/29/2011,2011,12,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,551,Otros Puertos de Francia No Especificados,505,Francia,France,Air France,505,142,Euro,3,Cons-Libre,11,Sin clasificar,1,COB1,56614.45,0,6116.32,50498.13,2,82,1188,50498.13,6116.32,0,0,1,sin-codigo      ~ dt france-f~ jasus frontalis~ en cajas de plumavit.,3062120,Langosta viva,6,1086.75,45.186888,49106.85,1103
207,12/29/2011,2011,12,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,551,Otros Puertos de Francia No Especificados,505,Francia,France,Air France,505,142,Euro,3,Cons-Libre,2,CFR,1,COB1,26330.49,0,3155.68,23174.81,1,33,612,23174.81,3155.68,0,0,1,sin-codigo      ~ langostas vivas~ dt france-f~ jasus frontalis~ en cajas deplumavit.,3062120,Langosta viva,6,519.75,44.588379,23174.81,612
208,12/29/2011,2011,12,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,551,Otros Puertos de Francia No Especificados,505,Francia,France,Air France,505,142,Euro,3,Cons-Libre,11,Sin clasificar,1,COB1,61233.83,0,7031.24,54202.59,2,85,1366,54202.59,7031.24,0,0,1,sin-codigo      ~ langostas vivas~ dt france-f~ jasus frontalis~ en cajas de plumavit,3062120,Langosta viva,6,1181.25,44.842836,52970.6,1296
209,12/29/2011,2011,12,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,551,Otros Puertos de Francia No Especificados,505,Francia,France,Air France,505,142,Euro,3,Cons-Libre,2,CFR,1,COB1,67820.96,0,7925.6,59895.36,1,85,1540,59895.36,7925.6,0,0,1,sin-codigo      ~ langostas vivas~ dt france-f~ jasus frontalis~ en cajas de plumavit,3062120,Langosta viva,6,1338.75,44.739765,59895.36,1540
210,12/30/2011,2011,12,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,F,Frigorizado,4,Aéreo,541,Otros Puertos de Italia No Especificados,504,Italia,Italy,Aerolineas Argentinas,224,142,Euro,1,Firme,2,CFR,1,COB1,17997.6,0,1825.9,16171.7,1,33,400,16171.7,1825.9,0,0,1,sin-codigo      ~ langostas vivas~ comer.prod.del mar-f~ jasus frontalis~ destinadas al consumo humano,3062120,Langosta viva,6,300,53.905667,16171.7,400
211,2/10/2011,2011,2,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,551,Otros Puertos de Francia No Especificados,505,Francia,France,Air France,505,142,Euro,3,Cons-Libre,2,CFR,1,COB1,11631.93,0,1722.96,9908.97,1,17,404,9908.97,1722.96,0,0,1,sin-codigo       ~ langostas vivas ~ dt france s.a.-f ~ jasus frontalis ~ calibre 600-up gramos ~ vivas   ~para consumo humano,3062120,Langosta viva,6,261,37.965402,9908.97,404
212,2/15/2011,2011,2,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,561,Otros Puertos de España No Especificados,517,España,Spain,Iberia,517,142,Euro,1,Firme,2,CFR,1,COB1,11047.15,0,930.16,10116.99,1,28,334,10116.99,930.16,0,0,1,sin-codigo      langosta de juan fernandez~ v&s-f~ jasus frontalis calibre 600-900~ vivas,3062120,Langosta viva,6,260,38.9115,10116.99,334
213,2/16/2011,2011,2,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,F,Frigorizado,4,Aéreo,541,Otros Puertos de Italia No Especificados,504,Italia,Italy,Air France,505,142,Euro,1,Firme,2,CFR,1,COB1,20901.86,0,3231.8,17670.06,1,55,620,17670.06,3231.8,0,0,1,sin-codigo      ~ langostas vivas~ c.p.del mar -f~ jasus frontalis~ destinadas al consumo humano,3062120,Langosta viva,6,500,35.34012,17670.06,620
214,2/18/2011,2011,2,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,551,Otros Puertos de Francia No Especificados,505,Francia,France,Air France,505,142,Euro,1,Firme,11,Sin clasificar,1,COB1,11225.33,0,1571.76,9653.57,1,28,344,9653.57,1571.76,0,0,1,sin-codigo      langostas de juan fernandez~ v&s-f~ jasus frontalis calibre 600 -1000~ vivas,3062120,Langosta viva,6,260,37.129115,9653.57,344
215,2/18/2011,2011,2,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,551,Otros Puertos de Francia No Especificados,505,Francia,France,Air France,505,142,Euro,3,Cons-Libre,2,CFR,1,COB1,24139.25,0,2681.2,21458.05,1,37,630,21458.05,2681.2,0,0,1,sin-codigo       ~ langostas vivas ~ dt france s.a.-f ~ jasus frontalis ~ calibre 600-800 gramos ~ vivas ~para consumo humano,3062120,Langosta viva,6,518,41.424807,21458.05,630
216,2/21/2011,2011,2,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,561,Otros Puertos de España No Especificados,517,España,Spain,Iberia,517,142,Euro,1,Firme,11,Sin clasificar,1,COB1,11047.15,0,971.97,10075.18,1,28,343,10075.18,971.97,0,0,1,sin-codigo      langostas de juan fernandez~ v&s-f~ jasus frontalis calibre 600-900~ vivas,3062120,Langosta viva,6,260,38.750692,10075.18,343
217,3/2/2011,2011,3,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,20160,0,2219.4,17940.6,1,30,548,17940.6,2219.4,0,0,1,"sin-codigo       ~ langostas vivas ~ dt france s.a.-f ~ jasus frontalis ~ calibre 0,6-0,8 kilogramos ~ vivas ~ para consumo humano",3062120,Langosta viva,6,420,42.715714,17940.6,548
218,3/2/2011,2011,3,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,26880,0,2899.8,23980.2,1,40,716,23980.2,2899.8,0,0,1,"sin-codigo       ~ langostas vivas ~ dt france s.a.-f ~ jasus frontalis ~ calibre 0,6-0,8 kilogramos ~ vivas ~ para consumo humano",3062120,Langosta viva,6,560,42.821786,23980.2,716
219,3/2/2011,2011,3,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,33776.4,0,3829.4,29947,1,50,934,29947,3829.4,0,0,1,"sin-codigo       ~ langostas vivas ~ dt france s.a.-f ~ jasus frontalis ~ calibre 0,6-up kilogramos ~ vivas~ para consumo humano",3062120,Langosta viva,6,785.5,38.124761,29947,934
220,3/2/2011,2011,3,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,F,Frigorizado,4,Aéreo,541,Otros Puertos de Italia No Especificados,504,Italia,Italy,Lan Chile,997,142,Euro,1,Firme,2,CFR,1,COB1,21733.13,0,3231.8,18501.33,1,55,620,18501.33,3231.8,0,0,1,sin-codigo      ~ langostas vivas~ c.p.del mar -f~ jasus frontalis~ destinadas al consumo humano,3062120,Langosta viva,6,500,37.00266,18501.33,620
221,3/3/2011,2011,3,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,16464,0,2013.8,14450.2,1,25,484,14450.2,2013.8,0,0,1,"sin-codigo       ~ langostas vivas ~ dt france s.a.-f ~ jasus frontalis ~ calibre 0,6-0,8 kilogramos ~ vivas ~ para consumo humano",3062120,Langosta viva,6,343,42.128863,14450.2,484
222,3/3/2011,2011,3,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,20160,0,2178.9,17981.1,1,30,538,17981.1,2178.9,0,0,1,"sin-codigo       ~ langostas vivas ~ dt france s.a.-f ~ jasus frontalis ~ calibre 0,6-0,8 kilogramos ~ vivas ~ para consumo humano",3062120,Langosta viva,6,420,42.812143,17981.1,538
223,3/3/2011,2011,3,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,20160,0,2092.2,18067.8,1,30,556,18067.8,2092.2,0,0,1,"sin-codigo       ~ langostas vivas ~ dt france s.a.-f ~ jasus frontalis ~ calibre 0,6-0,8 kilogramos ~ vivas ~ para consumo humano",3062120,Langosta viva,6,420,43.018571,18067.8,556
224,3/3/2011,2011,3,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Lan Chile,997,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,34272,0,3394.6,30877.4,1,51,908,30877.4,3394.6,0,0,1,"sin-codigo       ~ langostas vivas ~ dt france s.a.-f ~ jasus frontalis ~ calibre 0,6-0,8 kilogramos ~ vivas ~ para consumo humano",3062120,Langosta viva,6,714,43.245658,30877.4,908
225,3/3/2011,2011,3,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Lan Chile,997,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,29928,0,2891.4,27036.6,1,40,772,27036.6,2891.4,0,0,1,"sin-codigo       ~ langostas vivas ~ dt france s.a.-f ~ jasus frontalis ~ calibre 0,6-0,8 kilogramos ~ vivas ~ para consumo humano",3062120,Langosta viva,6,623.5,43.36263,27036.6,772
226,3/3/2011,2011,3,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,16215.5,0,2050,14165.5,1,25,464,14165.5,2050,0,0,1,"sin-codigo       ~ langostas vivas ~ dt france s.a.-f ~ jasus frontalis ~ calibre 0,6-0,8 kilogramos ~ vivas ~ para consumo humano",3062120,Langosta viva,6,395.5,35.816688,14165.5,464
227,3/3/2011,2011,3,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,551,Otros Puertos de Francia No Especificados,505,Francia,France,Air France,505,142,Euro,3,Cons-Libre,2,CFR,1,COB1,9851.43,0,1121.04,8730.39,1,12,256,8730.39,1121.04,0,0,1,sin-codigo       ~ langostas vivas ~ dt france s.a.-f ~ jasus frontalis ~ calibre 600-800 gramos ~ vivas ~p ara consumo humano,3062120,Langosta viva,6,211.4,41.297966,8730.39,256
228,3/14/2011,2011,3,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,561,Otros Puertos de España No Especificados,517,España,Spain,Iberia,517,142,Euro,1,Firme,11,Sin clasificar,1,COB1,10583.69,0,966.39,9617.3,1,28,341,9617.3,966.39,0,0,1,sin-codigo      langosta de juan fernandez~ v & s-f~ jasus frontalis calibre 600grs.up~ vivas,3062120,Langosta viva,6,260,36.989615,9617.3,341
229,3/15/2011,2011,3,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,551,Otros Puertos de Francia No Especificados,505,Francia,France,Tam Airlines,220,142,Euro,3,Cons-Libre,2,CFR,1,COB1,78668.69,0,3730.8,74937.89,1,85,2056,74937.89,3730.8,0,0,1,sin-codigo       ~ langostas vivas ~ dt france s.a.-f ~ jasus frontalis ~ calibre 600-up gramos ~ vivas ~ para consumo humano,3062120,Langosta viva,6,1676.8,44.691013,74937.89,2056
230,3/15/2011,2011,3,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,19860,0,2348.9,17511.1,1,30,566,17511.1,2348.9,0,0,1,"sin-codigo       ~ langostas vivas ~ dt france s.a.-f ~ jasus frontalis ~ calibre 0,6-0,8 kilogramos ~ vivas ~ para consumo humano",3062120,Langosta viva,6,496.5,35.269084,17511.1,566
231,3/19/2011,2011,3,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,8176,0,1064.7,7111.3,1,12,234,7111.3,1064.7,0,0,1,"sin-codigo       ~ langostas vivas ~ dt france s.a.-f ~ jasus frontalis ~ calibre 0,6-0,8 kilogramos ~ vivas ~ para consumo humano",3062120,Langosta viva,6,204.4,34.791096,7111.3,234
232,3/31/2011,2011,3,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,11890,0,1667.55,10222.45,1,20,350,10222.45,1667.55,0,0,1,sin-codigo      ~ langostas de juan fernandez ~ costa viva-f ~ jasus frontalis~ vivas,3061120,Langosta viva,6,290,35.249828,10222.45,350
233,4/2/2012,2012,4,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,43470,0,3758.4,39711.6,1,46,928,39711.6,3758.4,0,0,1,sin-codigo      ~ langostas vivas~ dt france-f~ jasus frontalis~ en cajas de plumavit,3062120,Langosta viva,6,724.5,54.812422,39711.6,928
234,4/2/2012,2012,4,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,98280,0,9138.5,89141.5,1,104,1988,89141.5,9138.5,0,0,1,sin-codigo      ~ langostas vivas~ dt france-f~ jasus frontalis~ en cajas de plumavit,3062120,Langosta viva,6,1638,54.42094,89141.5,1988
235,4/5/2012,2012,4,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,413,Otros Puertos de China No Especificados,336,China,China,Air France,505,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,63945,0,7859.48,56085.52,1,70,1242,56085.52,7859.48,0,0,1,sin-codigo      ~ dt france-f~ jasus frontalis~ en cajas de plumavit.,3062120,Langosta viva,6,1102.5,50.87122,56085.52,1242
236,4/13/2012,2012,4,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,336,China,China,Quantas Airlines,406,13,Dólar,1,Firme,2,CFR,1,COB1,2595.5,0,527.7,2067.8,1,3,58,2067.8,527.7,0,0,1,sin-codigo      ~ langosta de juan fernandez ~ maria navarro-f ~ jasus frontalis ~ vivas,3061120,Langosta viva,6,50,41.356,2067.8,58
237,4/27/2012,2012,4,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,174,Los Ángeles,225,U.S.A.,USA,Lan Chile,997,13,Dólar,1,Firme,2,CFR,1,COB1,23041.8,0,3159.2,19882.6,1,25,474,19882.6,3159.2,0,0,1,sin-codigo      ~ langosta de juan fernandez ~ maria navarro-f ~ jasus frontalis ~ vivas,3061120,Langosta viva,6,425,46.782588,19882.6,474
238,1/2/2012,2012,1,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,551,Otros Puertos de Francia No Especificados,505,Francia,France,Air France,505,142,Euro,3,Cons-Libre,2,CFR,1,COB1,25074.4,0,3032.32,22042.08,1,34,588,22042.08,3032.32,0,0,1,sin-codigo      ~ langostas vivas~ dt france-f~ jasus frontalis~ en cajas de plumavit.,3062120,Langosta viva,6,510,43.219765,22042.08,588
239,1/5/2012,2012,1,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,41374.77,0,5912.72,35462.05,1,60,1144,35462.05,5912.72,0,0,1,sin-codigo      ~ langostas de juan fernandez ~ costa viva-f ~ jasus frontalis~ vivas,3061120,Langosta viva,6,929.77,38.140669,35462.05,1144
240,1/5/2012,2012,1,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,39322.59,0,5553.4,33769.19,1,55,1066,33769.19,5553.4,0,0,1,sin-codigo      ~ langostas de juan fernandez ~ costa viva-f ~ jasus frontalis~ vivas,3061120,Langosta viva,6,879.7,38.387166,33769.19,1066
241,1/5/2012,2012,1,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,38079.93,0,5416.2,32663.73,1,55,1038,32663.73,5416.2,0,0,1,sin-codigo      ~ langostas de juan fernandez ~ costa viva-f ~ jasus frontalis~ vivas,3061120,Langosta viva,6,851.9,38.342212,32663.73,1038
242,1/11/2012,2012,1,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,11,Sin clasificar,1,COB1,29400,0,3449.8,25950.2,1,37,734,25950.2,3449.8,0,0,1,sin-codigo      langosta de juan fernadez~ v&s-f~jasus frontalis calibre 600-1000 grs.up~ vivas,3062120,Langosta viva,6,600,43.250333,25950.2,734
243,1/13/2012,2012,1,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,11,Sin clasificar,1,COB1,19800,0,2190.2,17609.8,1,25,466,17609.8,2190.2,0,0,1,sin-codigo      langostas de juan fernandez~ v &s-f~ jasus frontalis calibre 600grs.up~ vivas,3062120,Langosta viva,6,400,44.0245,17609.8,466
244,1/16/2012,2012,1,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,413,Otros Puertos de China No Especificados,336,China,China,Air France,505,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,65322.5,0,9154.56,56167.94,1,85,1514,56167.94,9154.56,0,0,1,"sin-codigo      ~ langostas vivas~ dt france-f~ jasus frontalis, en cajas de plumavit.",3062120,Langosta viva,6,1232.5,45.572365,56167.94,1514
245,1/17/2012,2012,1,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,413,Otros Puertos de China No Especificados,336,China,China,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,45911.25,0,5672.6,40238.65,1,55,972,40238.65,5672.6,0,0,1,sin-codigo      ~ langostas vivas~ dt france-f~ jasus frontalis~ en cajas de plumavit,3062120,Langosta viva,6,866.25,46.451544,40238.65,972
246,1/17/2012,2012,1,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,413,Otros Puertos de China No Especificados,336,China,China,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,25042.5,0,3097.4,21945.1,1,30,528,21945.1,3097.4,0,0,1,sin-codigo      ~ langostas vivas~ dt france-f~ jasus frontalis~ en cajas de plumavit,3062120,Langosta viva,6,472.5,46.444656,21945.1,528
247,1/17/2012,2012,1,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,413,Otros Puertos de China No Especificados,336,China,China,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,42151.5,0,5877.1,36274.4,1,57,1006,36274.4,5877.1,0,0,1,sin-codigo      ~ langostas vivas~ dt france-f~ jasus frontalis~ en cajas de plumavit.,3062120,Langosta viva,6,826.5,43.889171,36274.4,1006
248,1/17/2012,2012,1,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,413,Otros Puertos de China No Especificados,336,China,China,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,25882.5,0,3611.4,22271.1,1,35,614,22271.1,3611.4,0,0,1,sin-codigo      ~ langostas vivas~ dt france-f~ jasus frontalis~ en cajas de plumavit.,3062120,Langosta viva,6,507.5,43.883941,22271.1,614
249,1/19/2012,2012,1,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,413,Otros Puertos de China No Especificados,336,China,China,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,21518,0,2898.3,18619.7,1,28,500,18619.7,2898.3,0,0,1,sin-codigo      ~ langostas vivas~ dt france-f~ jasus frontalis~ en cajas de plumavit.,3062120,Langosta viva,6,406,45.86133,18619.7,500
250,1/19/2012,2012,1,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Air France,505,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,65322.5,0,9572.16,55750.34,1,85,1524,55750.34,9572.16,0,0,1,sin-codigo      ~ langostas vivas~ dt france-f~ jasus frontalis~ en cajas de plumavit,3062120,Langosta viva,6,1232.5,45.233542,55750.34,1524
251,1/19/2012,2012,1,2011-2012,2011,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Air France,505,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,33814,0,6746.12,27067.88,1,44,818,27067.88,6746.12,0,0,1,"sin-codigo      ~ langostas vivas~ dt france-f~ jasus frontalis, en cajas de plumavit.",3062120,Langosta viva,6,638,42.426144,27067.88,818
